country,time_id,year,quarter,npl_ratio,euribor_3m,gdp_growth,unemployment,inflation_yoy
LV,8069,2017,1,5.50697759974228,-0.3278,6.200299859132352,8.7,3.1333333333333333
LV,8070,2017,2,5.50697759974228,-0.3299666666666667,6.200299859132352,8.7,3.033333333333333
LV,8071,2017,3,5.50697759974228,-0.3296333333333334,6.200299859132352,8.7,2.9333333333333336
LV,8072,2017,4,5.50697759974228,-0.3288,6.200299859132352,8.7,2.5333333333333337
LV,8073,2018,1,5.28840202667788,-0.3283,8.211167027262412,7.4,2.033333333333333
LV,8074,2018,2,5.28840202667788,-0.3252333333333333,8.211167027262412,7.4,2.4
LV,8075,2018,3,5.28840202667788,-0.3194999999999999,8.211167027262412,7.4,2.9333333333333336
LV,8076,2018,4,5.28840202667788,-0.3153333333333333,8.211167027262412,7.4,2.8666666666666667
LV,8077,2019,1,5.00157140027426,-0.3085333333333333,5.020913962911822,6.3,2.8000000000000003
LV,8078,2019,2,5.00157140027426,-0.3171,5.020913962911822,6.3,3.3000000000000003
LV,8079,2019,3,5.00157140027426,-0.3967333333333333,5.020913962911822,6.3,2.8000000000000003
LV,8080,2019,4,5.00157140027426,-0.4029666666666666,5.020913962911822,6.3,2.1
LV,8081,2020,1,3.09137577308037,-0.4055333333333333,-1.1589271823316485,8.1,1.9666666666666668
LV,8082,2020,2,3.09137577308037,-0.3007,-1.1589271823316485,8.1,-0.7000000000000001
LV,8083,2020,3,3.09137577308037,-0.4717333333333333,-1.1589271823316485,8.1,-0.2666666666666666
LV,8084,2020,4,3.09137577308037,-0.5227,-1.1589271823316485,8.1,-0.6333333333333333
LV,8085,2021,1,2.47301429041714,-0.5424666666666668,10.46880784989499,7.6,-0.1333333333333333
LV,8086,2021,2,2.47301429041714,-0.5404,10.46880784989499,7.6,2.333333333333333
LV,8087,2021,3,2.47301429041714,-0.5458,10.46880784989499,7.6,3.7
LV,8088,2021,4,2.47301429041714,-0.5663999999999999,10.46880784989499,7.6,7.1000000000000005
LV,8089,2022,1,2.28796782873969,-0.529,11.785980452103196,6.9,9.266666666666667
LV,8090,2022,2,2.28796782873969,-0.3576,11.785980452103196,6.9,16.366666666666667
LV,8091,2022,3,2.28796782873969,0.4807333333333333,11.785980452103196,6.9,21.566666666666663
LV,8092,2022,4,2.28796782873969,1.7721333333333331,11.785980452103196,6.9,21.366666666666664
LV,8093,2023,1,2.40901999196863,2.631933333333333,9.630372243530829,6.5,19.566666666666663
LV,8094,2023,2,2.40901999196863,3.3564333333333334,9.630372243530829,6.5,11.8
LV,8095,2023,3,2.40901999196863,3.777366666666667,9.630372243530829,6.5,5.266666666666667
LV,8096,2023,4,2.40901999196863,3.957433333333333,9.630372243530829,6.5,1.4333333333333331
LV,8097,2024,1,2.40901999196863,3.9236333333333335,2.009922096277905,6.9,0.9
LV,8098,2024,2,2.40901999196863,3.8082,2.009922096277905,6.9,0.8666666666666667
LV,8099,2024,3,2.40901999196863,3.5553666666666666,2.009922096277905,6.9,1.1
LV,8100,2024,4,2.40901999196863,2.9965,2.009922096277905,6.9,2.6
MT,8021,2005,1,8.20906380726336,2.140333333333333,4.438124416397615,6.9,2.3000000000000003
MT,8022,2005,2,8.20906380726336,2.1246,4.438124416397615,6.9,2.1666666666666665
MT,8023,2005,3,8.20906380726336,2.130333333333333,4.438124416397615,6.9,2.1
MT,8024,2005,4,8.20906380726336,2.3434666666666666,4.438124416397615,6.9,3.533333333333333
MT,8025,2006,1,6.47013971237757,2.6115666666666666,4.807791575359133,6.8,2.533333333333333
MT,8026,2006,2,6.47013971237757,2.8895,4.807791575359133,6.8,3.4333333333333336
MT,8027,2006,3,6.47013971237757,3.2213666666666665,4.807791575359133,6.8,3.233333333333333
MT,8028,2006,4,6.47013971237757,3.594466666666667,4.807791575359133,6.8,1.1333333333333333
MT,8029,2007,1,5.31015886166558,3.8203333333333336,7.389923372430807,6.5,0.8333333333333334
MT,8030,2007,2,5.31015886166558,4.0648333333333335,7.389923372430807,6.5,-0.9
MT,8031,2007,3,5.31015886166558,4.5005,7.389923372430807,6.5,0.4333333333333333
MT,8032,2007,4,5.31015886166558,4.724766666666667,7.389923372430807,6.5,2.5
MT,8033,2008,1,5.01177403541518,4.48,7.93206869279135,6.0,4.0
MT,8034,2008,2,5.01177403541518,4.8604666666666665,7.93206869279135,6.0,4.2
MT,8035,2008,3,5.01177403541518,4.9818,7.93206869279135,6.0,5.3
MT,8036,2008,4,5.01177403541518,4.214666666666667,7.93206869279135,6.0,5.2
MT,8037,2009,1,5.78360747367995,2.0117,0.8198482487027814,6.9,3.5
MT,8038,2009,2,5.78360747367995,1.310633333333333,0.8198482487027814,6.9,3.3666666666666667
MT,8039,2009,3,5.78360747367995,0.8692000000000001,0.8198482487027814,6.9,0.8666666666666667
MT,8040,2009,4,5.78360747367995,0.7219000000000001,0.8198482487027814,6.9,-0.3333333333333333
MT,8041,2010,1,7.01547424164959,0.6621666666666667,9.134255246395709,6.9,0.9
MT,8042,2010,2,7.01547424164959,0.6862666666666667,9.134255246395709,6.9,1.4666666666666668
MT,8043,2010,3,7.01547424164959,0.8749333333333333,9.134255246395709,6.9,2.6333333333333333
MT,8044,2010,4,7.01547424164959,1.0204666666666666,9.134255246395709,6.9,3.1666666666666665
MT,8045,2011,1,7.0887209730083,1.0931333333333333,2.4895146881803942,6.4,2.9333333333333336
MT,8046,2011,2,7.0887209730083,1.4116333333333333,2.4895146881803942,6.4,2.6666666666666665
MT,8047,2011,3,7.0887209730083,1.5620666666666665,2.4895146881803942,6.4,2.5666666666666664
MT,8048,2011,4,7.0887209730083,1.4955666666666667,2.4895146881803942,6.4,1.9
MT,8049,2012,1,7.75197194482716,1.043,6.350946492227139,6.2,2.3000000000000003
MT,8050,2012,2,7.75197194482716,0.6960333333333333,6.350946492227139,6.2,3.9333333333333336
MT,8051,2012,3,7.75197194482716,0.3585666666666666,6.350946492227139,6.2,3.4333333333333336
MT,8052,2012,4,7.75197194482716,0.1951333333333333,6.350946492227139,6.2,3.1666666666666665
MT,8053,2013,1,8.94793807670442,0.2114666666666666,8.689397362911233,6.1,1.8666666666666665
MT,8054,2013,2,8.94793807670442,0.2067999999999999,8.689397362911233,6.1,0.7666666666666666
MT,8055,2013,3,8.94793807670442,0.2235,8.689397362911233,6.1,0.7333333333333334
MT,8056,2013,4,8.94793807670442,0.2409,8.689397362911233,6.1,0.5666666666666667
MT,8057,2014,1,9.04960051895585,0.2951333333333333,10.07555311721189,5.7,1.3333333333333333
MT,8058,2014,2,9.04960051895585,0.2985666666666666,10.07555311721189,5.7,0.5333333333333333
MT,8059,2014,3,9.04960051895585,0.1645666666666666,10.07555311721189,5.7,0.6666666666666666
MT,8060,2014,4,9.04960051895585,0.0814666666666666,10.07555311721189,5.7,0.6
MT,8061,2015,1,7.09795110848624,0.0460333333333333,14.225352742259576,5.4,0.6333333333333333
MT,8062,2015,2,7.09795110848624,-0.0065333333333333,14.225352742259576,5.4,1.2666666666666666
MT,8063,2015,3,7.09795110848624,-0.0278,14.225352742259576,5.4,1.4
MT,8064,2015,4,7.09795110848624,-0.0891666666666666,14.225352742259576,5.4,1.4
MT,8065,2016,1,5.29469189649343,-0.1860666666666666,6.290032392791223,4.7,0.9333333333333332
MT,8066,2016,2,5.29469189649343,-0.2581,6.290032392791223,4.7,0.9333333333333332
MT,8067,2016,3,5.29469189649343,-0.2981,6.290032392791223,4.7,0.9333333333333332
MT,8068,2016,4,5.29469189649343,-0.3125,6.290032392791223,4.7,0.7666666666666666
MT,8069,2017,1,4.06994769176586,-0.3278,15.384183484684756,4.0,1.2666666666666666
MT,8070,2017,2,4.06994769176586,-0.3299666666666667,15.384183484684756,4.0,1.0666666666666669
MT,8071,2017,3,4.06994769176586,-0.3296333333333334,15.384183484684756,4.0,1.2
MT,8072,2017,4,4.06994769176586,-0.3288,15.384183484684756,4.0,1.4333333333333331
MT,8073,2018,1,3.35528926091019,-0.3283,9.116740708359238,4.0,1.2666666666666666
MT,8074,2018,2,3.35528926091019,-0.3252333333333333,9.116740708359238,4.0,1.7
MT,8075,2018,3,3.35528926091019,-0.3194999999999999,9.116740708359238,4.0,2.333333333333333
MT,8076,2018,4,3.35528926091019,-0.3153333333333333,9.116740708359238,4.0,1.5666666666666669
MT,8077,2019,1,3.20817921458462,-0.3085333333333333,6.693531053661994,4.1,1.2
MT,8078,2019,2,3.20817921458462,-0.3171,6.693531053661994,4.1,1.7333333333333334
MT,8079,2019,3,3.20817921458462,-0.3967333333333333,6.693531053661994,4.1,1.7666666666666666
MT,8080,2019,4,3.20817921458462,-0.4029666666666666,6.693531053661994,4.1,1.3333333333333333
MT,8081,2020,1,3.66282402946949,-0.4055333333333333,-1.5881695143810992,4.9,1.2333333333333334
MT,8082,2020,2,3.66282402946949,-0.3007,-1.5881695143810992,4.9,1.0
MT,8083,2020,3,3.66282402946949,-0.4717333333333333,-1.5881695143810992,4.9,0.6333333333333333
MT,8084,2020,4,3.66282402946949,-0.5227,-1.5881695143810992,4.9,0.3333333333333333
MT,8085,2021,1,5.20059938092041,-0.5424666666666668,16.206018779617317,3.8,0.1333333333333333
MT,8086,2021,2,5.20059938092041,-0.5404,16.206018779617317,3.8,0.1666666666666666
MT,8087,2021,3,5.20059938092041,-0.5458,16.206018779617317,3.8,0.4666666666666666
MT,8088,2021,4,5.20059938092041,-0.5663999999999999,16.206018779617317,3.8,2.1333333333333333
MT,8089,2022,1,3.50025710935779,-0.529,7.69804582997553,3.5,4.266666666666667
MT,8090,2022,2,3.50025710935779,-0.3576,7.69804582997553,3.5,5.766666666666667
MT,8091,2022,3,3.50025710935779,0.4807333333333333,7.69804582997553,3.5,7.066666666666666
MT,8092,2022,4,3.50025710935779,1.7721333333333331,7.69804582997553,3.5,7.3
MT,8093,2023,1,3.14267120058856,2.631933333333333,16.336249461049547,3.5,6.966666666666666
MT,8094,2023,2,3.14267120058856,3.3564333333333334,16.336249461049547,3.5,6.3
MT,8095,2023,3,3.14267120058856,3.777366666666667,16.336249461049547,3.5,5.166666666666667
MT,8096,2023,4,3.14267120058856,3.957433333333333,16.336249461049547,3.5,3.9333333333333336
MT,8097,2024,1,3.14267120058856,3.9236333333333335,10.328652417490192,3.1,3.1333333333333333
MT,8098,2024,2,3.14267120058856,3.8082,10.328652417490192,3.1,2.3000000000000003
MT,8099,2024,3,3.14267120058856,3.5553666666666666,10.328652417490192,3.1,2.2666666666666666
MT,8100,2024,4,3.14267120058856,2.9965,10.328652417490192,3.1,2.1
NL,8033,2008,1,1.68139773681757,4.48,4.580145317329687,4.5,1.9
NL,8034,2008,2,1.68139773681757,4.8604666666666665,4.580145317329687,4.5,2.033333333333333
NL,8035,2008,3,1.68139773681757,4.9818,4.580145317329687,4.5,2.9333333333333336
NL,8036,2008,4,1.68139773681757,4.214666666666667,4.580145317329687,4.5,2.033333333333333
NL,8037,2009,1,3.20168767980185,2.0117,-3.243671493430822,5.4,1.8
NL,8038,2009,2,3.20168767980185,1.310633333333333,-3.243671493430822,5.4,1.5666666666666669
NL,8039,2009,3,3.20168767980185,0.8692000000000001,-3.243671493430822,5.4,-0.0666666666666666
NL,8040,2009,4,3.20168767980185,0.7219000000000001,-3.243671493430822,5.4,0.6
NL,8041,2010,1,2.83234869790716,0.6621666666666667,2.038963903562996,6.1,0.5
NL,8042,2010,2,2.83234869790716,0.6862666666666667,2.038963903562996,6.1,0.4333333333333333
NL,8043,2010,3,2.83234869790716,0.8749333333333333,2.038963903562996,6.1,1.3
NL,8044,2010,4,2.83234869790716,1.0204666666666666,2.038963903562996,6.1,1.5333333333333332
NL,8045,2011,1,2.71087690835903,1.0931333333333333,2.02030412645291,6.0,1.9
NL,8046,2011,2,2.71087690835903,1.4116333333333333,2.02030412645291,6.0,2.233333333333333
NL,8047,2011,3,2.71087690835903,1.5620666666666665,2.02030412645291,6.0,3.1333333333333333
NL,8048,2011,4,2.71087690835903,1.4955666666666667,2.02030412645291,6.0,2.6333333333333333
NL,8049,2012,1,3.09784428543666,1.043,0.3382554918881286,6.8,2.9
NL,8050,2012,2,3.09784428543666,0.6960333333333333,0.3382554918881286,6.8,2.6
NL,8051,2012,3,3.09784428543666,0.3585666666666666,0.3382554918881286,6.8,2.566666666666667
NL,8052,2012,4,3.09784428543666,0.1951333333333333,0.3382554918881286,6.8,3.3000000000000003
NL,8053,2013,1,3.22716888618912,0.2114666666666666,1.1143487402617946,8.2,3.2000000000000006
NL,8054,2013,2,3.22716888618912,0.2067999999999999,1.1143487402617946,8.2,3.033333333333333
NL,8055,2013,3,3.22716888618912,0.2235,1.1143487402617946,8.2,2.766666666666667
NL,8056,2013,4,3.22716888618912,0.2409,1.1143487402617946,8.2,1.3
NL,8057,2014,1,2.98266215275664,0.2951333333333333,1.9622367094522364,8.4,0.4333333333333333
NL,8058,2014,2,2.98266215275664,0.2985666666666666,1.9622367094522364,8.4,0.3333333333333333
NL,8059,2014,3,2.98266215275664,0.1645666666666666,1.9622367094522364,8.4,0.3333333333333333
NL,8060,2014,4,2.98266215275664,0.0814666666666666,1.9622367094522364,8.4,0.1999999999999999
NL,8061,2015,1,2.71198466589929,0.0460333333333333,3.027878348488944,7.9,-0.5
NL,8062,2015,2,2.71198466589929,-0.0065333333333333,3.027878348488944,7.9,0.3999999999999999
NL,8063,2015,3,2.71198466589929,-0.0278,3.027878348488944,7.9,0.5
NL,8064,2015,4,2.71198466589929,-0.0891666666666666,3.027878348488944,7.9,0.4333333333333333
NL,8065,2016,1,2.54052744825368,-0.1860666666666666,3.0035398862945595,7.0,0.3333333333333333
NL,8066,2016,2,2.54052744825368,-0.2581,3.0035398862945595,7.0,-0.2
NL,8067,2016,3,2.54052744825368,-0.2981,3.0035398862945595,7.0,-0.1999999999999999
NL,8068,2016,4,2.54052744825368,-0.3125,3.0035398862945595,7.0,0.4666666666666666
NL,8069,2017,1,2.30542707664559,-0.3278,4.260908806887209,5.9,1.3
NL,8070,2017,2,2.30542707664559,-0.3299666666666667,4.260908806887209,5.9,1.0333333333333332
NL,8071,2017,3,2.30542707664559,-0.3296333333333334,4.260908806887209,5.9,1.4666666666666668
NL,8072,2017,4,2.30542707664559,-0.3288,4.260908806887209,5.9,1.3333333333333333
NL,8073,2018,1,1.95988149570236,-0.3283,4.8493662608658505,4.9,1.2666666666666666
NL,8074,2018,2,1.95988149570236,-0.3252333333333333,4.8493662608658505,4.9,1.5333333333333332
NL,8075,2018,3,1.95988149570236,-0.3194999999999999,4.8493662608658505,4.9,1.8
NL,8076,2018,4,1.95988149570236,-0.3153333333333333,4.8493662608658505,4.9,1.8333333333333333
NL,8077,2019,1,1.83848147529752,-0.3085333333333333,5.397619377268104,4.4,2.5
NL,8078,2019,2,1.83848147529752,-0.3171,5.397619377268104,4.4,2.6666666666666665
NL,8079,2019,3,1.83848147529752,-0.3967333333333333,5.397619377268104,4.4,2.8000000000000003
NL,8080,2019,4,1.83848147529752,-0.4029666666666666,5.397619377268104,4.4,2.733333333333333
NL,8081,2020,1,1.88205795882041,-0.4055333333333333,-1.6033416609723017,4.9,1.3666666666666665
NL,8082,2020,2,1.88205795882041,-0.3007,-1.6033416609723017,4.9,1.2666666666666666
NL,8083,2020,3,1.88205795882041,-0.4717333333333333,-1.6033416609723017,4.9,0.9666666666666668
NL,8084,2020,4,1.88205795882041,-0.5227,-1.6033416609723017,4.9,0.9333333333333332
NL,8085,2021,1,1.73163500978815,-0.5424666666666668,9.196620055042292,4.2,1.8
NL,8086,2021,2,1.73163500978815,-0.5404,9.196620055042292,4.2,1.8
NL,8087,2021,3,1.73163500978815,-0.5458,9.196620055042292,4.2,2.3666666666666667
NL,8088,2021,4,1.73163500978815,-0.5663999999999999,9.196620055042292,4.2,5.333333333333333
NL,8089,2022,1,1.60929622981246,-0.529,11.471033593180424,3.5,8.866666666666665
NL,8090,2022,2,1.60929622981246,-0.3576,11.471033593180424,3.5,10.433333333333332
NL,8091,2022,3,1.60929622981246,0.4807333333333333,11.471033593180424,3.5,14.133333333333333
NL,8092,2022,4,1.60929622981246,1.7721333333333331,11.471033593180424,3.5,13.033333333333331
NL,8093,2023,1,1.561367141183,2.631933333333333,5.666317844277646,3.6,7.266666666666667
NL,8094,2023,2,1.561367141183,3.3564333333333334,5.666317844277646,3.6,6.333333333333333
NL,8095,2023,3,1.561367141183,3.777366666666667,5.666317844277646,3.6,2.8000000000000003
NL,8096,2023,4,1.561367141183,3.957433333333333,5.666317844277646,3.6,0.4666666666666666
NL,8097,2024,1,1.561367141183,3.9236333333333335,6.887318082566685,3.7,2.966666666666667
NL,8098,2024,2,1.561367141183,3.8082,6.887318082566685,3.7,2.9
NL,8099,2024,3,1.561367141183,3.5553666666666666,6.887318082566685,3.7,3.3666666666666667
NL,8100,2024,4,1.561367141183,2.9965,6.887318082566685,3.7,3.6666666666666665
PT,8029,2007,1,2.29637920040576,3.8203333333333336,5.547277714299725,9.5,2.433333333333333
PT,8030,2007,2,2.29637920040576,4.0648333333333335,5.547277714299725,9.5,2.533333333333333
PT,8031,2007,3,2.29637920040576,4.5005,5.547277714299725,9.5,2.0666666666666664
PT,8032,2007,4,2.29637920040576,4.724766666666667,5.547277714299725,9.5,2.6666666666666665
PT,8033,2008,1,3.1090344283813,4.48,2.062519873674673,9.0,3.0
PT,8034,2008,2,3.1090344283813,4.8604666666666665,2.062519873674673,9.0,2.9
PT,8035,2008,3,3.1090344283813,4.9818,2.062519873674673,9.0,3.1333333333333333
PT,8036,2008,4,3.1090344283813,4.214666666666667,2.062519873674673,9.0,1.5666666666666669
PT,8037,2009,1,4.33080924700152,2.0117,-2.058226008552177,11.2,-0.1333333333333333
PT,8038,2009,2,4.33080924700152,1.310633333333333,-2.058226008552177,11.2,-1.1333333333333335
PT,8039,2009,3,4.33080924700152,0.8692000000000001,-2.058226008552177,11.2,-1.5
PT,8040,2009,4,4.33080924700152,0.7219000000000001,-2.058226008552177,11.2,-0.8333333333333334
PT,8041,2010,1,4.6936814254669,0.6621666666666667,2.533348641666655,12.6,0.3
PT,8042,2010,2,4.6936814254669,0.6862666666666667,2.533348641666655,12.6,0.9666666666666668
PT,8043,2010,3,4.6936814254669,0.8749333333333333,2.533348641666655,12.6,1.9666666666666668
PT,8044,2010,4,4.6936814254669,1.0204666666666666,2.533348641666655,12.6,2.3000000000000003
PT,8045,2011,1,6.37513416721368,1.0931333333333333,-1.96950022614768,13.5,3.6666666666666665
PT,8046,2011,2,6.37513416721368,1.4116333333333333,-1.96950022614768,13.5,3.6666666666666665
PT,8047,2011,3,6.37513416721368,1.5620666666666665,-1.96950022614768,13.5,3.1
PT,8048,2011,4,6.37513416721368,1.4955666666666667,-1.96950022614768,13.5,3.766666666666667
PT,8049,2012,1,8.1867265178227,1.043,-4.412056624961713,16.6,3.3000000000000003
PT,8050,2012,2,8.1867265178227,0.6960333333333333,-4.412056624961713,16.6,2.766666666666667
PT,8051,2012,3,8.1867265178227,0.3585666666666666,-4.412056624961713,16.6,2.9333333333333336
PT,8052,2012,4,8.1867265178227,0.1951333333333333,-4.412056624961713,16.6,2.033333333333333
PT,8053,2013,1,9.21340777024835,0.2114666666666666,1.267898331985973,17.2,0.4333333333333333
PT,8054,2013,2,9.21340777024835,0.2067999999999999,1.267898331985973,17.2,0.8333333333333334
PT,8055,2013,3,9.21340777024835,0.2235,1.267898331985973,17.2,0.4333333333333333
PT,8056,2013,4,9.21340777024835,0.2409,1.267898331985973,17.2,0.1
PT,8057,2014,1,10.448048080803,0.2951333333333333,1.471217481814202,14.6,-0.1333333333333333
PT,8058,2014,2,10.448048080803,0.2985666666666666,1.471217481814202,14.6,-0.1999999999999999
PT,8059,2014,3,10.448048080803,0.1645666666666666,1.471217481814202,14.6,-0.2666666666666666
PT,8060,2014,4,10.448048080803,0.0814666666666666,1.471217481814202,14.6,-0.0333333333333333
PT,8061,2015,1,16.7400634913285,0.0460333333333333,3.583445745763547,13.0,-0.0333333333333333
PT,8062,2015,2,16.7400634913285,-0.0065333333333333,3.583445745763547,13.0,0.7666666666666666
PT,8063,2015,3,16.7400634913285,-0.0278,3.583445745763547,13.0,0.7666666666666666
PT,8064,2015,4,16.7400634913285,-0.0891666666666666,3.583445745763547,13.0,0.5333333333333333
PT,8065,2016,1,16.5658132039701,-0.1860666666666666,3.895386830379,11.5,0.4666666666666666
PT,8066,2016,2,16.5658132039701,-0.2581,3.895386830379,11.5,0.5333333333333333
PT,8067,2016,3,16.5658132039701,-0.2981,3.895386830379,11.5,0.7333333333333334
PT,8068,2016,4,16.5658132039701,-0.3125,3.895386830379,11.5,0.8333333333333334
PT,8069,2017,1,13.1873609272177,-0.3278,4.8977107346118265,9.2,1.4333333333333331
PT,8070,2017,2,13.1873609272177,-0.3299666666666667,4.8977107346118265,9.2,1.7
PT,8071,2017,3,13.1873609272177,-0.3296333333333334,4.8977107346118265,9.2,1.3
PT,8072,2017,4,13.1873609272177,-0.3288,4.8977107346118265,9.2,1.7666666666666666
PT,8073,2018,1,9.42696352418473,-0.3283,4.853230902657524,7.2,0.8666666666666667
PT,8074,2018,2,9.42696352418473,-0.3252333333333333,4.853230902657524,7.2,1.2333333333333334
PT,8075,2018,3,9.42696352418473,-0.3194999999999999,4.853230902657524,7.2,1.7666666666666668
PT,8076,2018,4,9.42696352418473,-0.3153333333333333,4.853230902657524,7.2,0.7666666666666666
PT,8077,2019,1,6.18151003441012,-0.3085333333333333,4.630418934070701,6.6,0.7666666666666666
PT,8078,2019,2,6.18151003441012,-0.3171,4.630418934070701,6.6,0.6333333333333333
PT,8079,2019,3,6.18151003441012,-0.3967333333333333,4.630418934070701,6.6,-0.3666666666666667
PT,8080,2019,4,6.18151003441012,-0.4029666666666666,4.630418934070701,6.6,0.1666666666666666
PT,8081,2020,1,4.8872570305011,-0.4055333333333333,-6.274043672918861,7.1,0.4666666666666667
PT,8082,2020,2,4.8872570305011,-0.3007,-6.274043672918861,7.1,-0.1666666666666666
PT,8083,2020,3,4.8872570305011,-0.4717333333333333,-6.274043672918861,7.1,-0.3666666666666667
PT,8084,2020,4,4.8872570305011,-0.5227,-6.274043672918861,7.1,-0.4333333333333333
PT,8085,2021,1,3.68197985762537,-0.5424666666666668,7.69080812769225,6.7,0.1999999999999999
PT,8086,2021,2,3.68197985762537,-0.5404,7.69080812769225,6.7,-0.0666666666666666
PT,8087,2021,3,3.68197985762537,-0.5458,7.69080812769225,6.7,1.2333333333333334
PT,8088,2021,4,3.68197985762537,-0.5663999999999999,7.69080812769225,6.7,2.4
PT,8089,2022,1,3.68197985762537,-0.529,12.68551170645804,6.2,4.433333333333334
PT,8090,2022,2,3.68197985762537,-0.3576,12.68551170645804,6.2,8.166666666666666
PT,8091,2022,3,3.68197985762537,0.4807333333333333,12.68551170645804,6.2,9.5
PT,8092,2022,4,3.68197985762537,1.7721333333333331,12.68551170645804,6.2,10.2
PT,8093,2023,1,3.68197985762537,2.631933333333333,10.819742931021192,6.5,8.4
PT,8094,2023,2,3.68197985762537,3.3564333333333334,10.819742931021192,6.5,5.666666666666667
PT,8095,2023,3,3.68197985762537,3.777366666666667,10.819742931021192,6.5,4.8
PT,8096,2023,4,3.68197985762537,3.957433333333333,10.819742931021192,6.5,2.4333333333333336
PT,8097,2024,1,3.68197985762537,3.9236333333333335,7.055729661506516,6.5,2.466666666666667
PT,8098,2024,2,3.68197985762537,3.8082,7.055729661506516,6.5,3.0666666666666664
PT,8099,2024,3,3.68197985762537,3.5553666666666666,7.055729661506516,6.5,2.3666666666666667
PT,8100,2024,4,3.68197985762537,2.9965,7.055729661506516,6.5,2.8000000000000003
SI,8033,2008,1,4.21574658021237,4.48,8.029158846618078,4.4,6.433333333333334
SI,8034,2008,2,4.21574658021237,4.8604666666666665,8.029158846618078,4.4,6.4
SI,8035,2008,3,4.21574658021237,4.9818,8.029158846618078,4.4,6.133333333333333
SI,8036,2008,4,4.21574658021237,4.214666666666667,8.029158846618078,4.4,3.1666666666666665
SI,8037,2009,1,5.79123054219476,2.0117,-5.065172665501749,5.9,1.7
SI,8038,2009,2,5.79123054219476,1.310633333333333,-5.065172665501749,5.9,0.6
SI,8039,2009,3,5.79123054219476,0.8692000000000001,-5.065172665501749,5.9,-0.1666666666666666
SI,8040,2009,4,5.79123054219476,0.7219000000000001,-5.065172665501749,5.9,1.3333333333333333
SI,8041,2010,1,8.21418388709017,0.6621666666666667,0.6152047077407907,7.3,1.6666666666666667
SI,8042,2010,2,8.21418388709017,0.6862666666666667,0.6152047077407907,7.3,2.3666666666666667
SI,8043,2010,3,8.21418388709017,0.8749333333333333,0.6152047077407907,7.3,2.233333333333333
SI,8044,2010,4,8.21418388709017,1.0204666666666666,0.6152047077407907,7.3,1.9666666666666668
SI,8045,2011,1,11.814021388063,1.0931333333333333,2.0288881405617243,8.2,2.233333333333333
SI,8046,2011,2,11.814021388063,1.4116333333333333,2.0288881405617243,8.2,2.0
SI,8047,2011,3,11.814021388063,1.5620666666666665,2.0288881405617243,8.2,1.5333333333333332
SI,8048,2011,4,11.814021388063,1.4955666666666667,2.0288881405617243,8.2,2.6
SI,8049,2012,1,15.1800772229366,1.043,-2.307175126236294,8.9,2.5
SI,8050,2012,2,15.1800772229366,0.6960333333333333,-2.307175126236294,8.9,2.5666666666666664
SI,8051,2012,3,15.1800772229366,0.3585666666666666,-2.307175126236294,8.9,3.1333333333333333
SI,8052,2012,4,15.1800772229366,0.1951333333333333,-2.307175126236294,8.9,3.033333333333333
SI,8053,2013,1,13.3118940728928,0.2114666666666666,0.2996918202973209,10.1,2.6333333333333333
SI,8054,2013,2,13.3118940728928,0.2067999999999999,0.2996918202973209,10.1,1.8
SI,8055,2013,3,13.3118940728928,0.2235,0.2996918202973209,10.1,2.2
SI,8056,2013,4,13.3118940728928,0.2409,0.2996918202973209,10.1,1.1
SI,8057,2014,1,11.7319347333409,0.2951333333333333,3.411810960046635,9.7,0.5666666666666667
SI,8058,2014,2,11.7319347333409,0.2985666666666666,3.411810960046635,9.7,0.8333333333333334
SI,8059,2014,3,11.7319347333409,0.1645666666666666,3.411810960046635,9.7,0.0666666666666666
SI,8060,2014,4,11.7319347333409,0.0814666666666666,3.411810960046635,9.7,-0.0333333333333333
SI,8061,2015,1,9.96211515631996,0.0460333333333333,3.2812704163808,9.0,-0.5333333333333333
SI,8062,2015,2,9.96211515631996,-0.0065333333333333,3.2812704163808,9.0,-0.8666666666666667
SI,8063,2015,3,9.96211515631996,-0.0278,3.2812704163808,9.0,-0.7666666666666666
SI,8064,2015,4,9.96211515631996,-0.0891666666666666,3.2812704163808,9.0,-0.8666666666666667
SI,8065,2016,1,5.07141393661737,-0.1860666666666666,3.9467822036172606,8.0,-0.8666666666666667
SI,8066,2016,2,5.07141393661737,-0.2581,3.9467822036172606,8.0,-0.3999999999999999
SI,8067,2016,3,5.07141393661737,-0.2981,3.9467822036172606,8.0,-0.0333333333333333
SI,8068,2016,4,5.07141393661737,-0.3125,3.9467822036172606,8.0,0.6666666666666666
SI,8069,2017,1,3.20363588164704,-0.3278,6.528652073467822,6.6,2.0
SI,8070,2017,2,3.20363588164704,-0.3299666666666667,6.528652073467822,6.6,1.3666666666666665
SI,8071,2017,3,3.20363588164704,-0.3296333333333334,6.528652073467822,6.6,1.3333333333333333
SI,8072,2017,4,3.20363588164704,-0.3288,6.528652073467822,6.6,1.5333333333333332
SI,8073,2018,1,6.00921749143582,-0.3283,6.655549685305595,5.1,1.5333333333333332
SI,8074,2018,2,6.00921749143582,-0.3252333333333333,6.655549685305595,5.1,2.1333333333333333
SI,8075,2018,3,6.00921749143582,-0.3194999999999999,6.655549685305595,5.1,2.1
SI,8076,2018,4,6.00921749143582,-0.3153333333333333,6.655549685305595,5.1,1.9333333333333331
